fomc_date,yield_2y_pre,yield_2y_chg1d,yield_2y_dir1d,yield_2y_chg3d,yield_2y_dir3d,yield_2y_chg5d,yield_2y_dir5d,yield_10y_pre,yield_10y_chg1d,yield_10y_dir1d,yield_10y_chg3d,yield_10y_dir3d,yield_10y_chg5d,yield_10y_dir5d,spread_2s10s_pre,spread_2s10s_chg1d,spread_2s10s_dir1d,spread_2s10s_chg3d,spread_2s10s_dir3d,spread_2s10s_chg5d,spread_2s10s_dir5d,fed_funds_rate,cpi_yoy,unemployment
2003-05-06,1.55,-0.10000000000000009,0,-0.10000000000000009,0,-0.08000000000000007,0,3.92,-0.19999999999999973,0,-0.22999999999999998,0,-0.29000000000000004,0,2.37,-0.09999999999999964,0,-0.1299999999999999,0,-0.20999999999999996,0,1.28,1.3296398891966763,6.1
2003-06-25,1.14,0.27,1,0.18000000000000016,1,0.16000000000000014,1,3.29,0.2599999999999998,1,0.25,1,0.27,1,2.1500000000000004,-0.010000000000000231,0,0.06999999999999984,1,0.10999999999999943,1,1.18,1.0485651214128031,6.3
2003-08-12,1.81,0.050000000000000044,1,0.040000000000000036,1,0.0,0,4.38,0.20000000000000018,1,0.16999999999999993,1,0.0,0,2.57,0.15000000000000036,1,0.13000000000000034,1,0.0,0,0.99,1.4851485148514865,6.1
2003-09-16,1.63,0.0,0,0.07000000000000006,1,0.050000000000000044,1,4.28,-0.08000000000000007,0,-0.11000000000000032,0,-0.040000000000000036,0,2.6500000000000004,-0.08000000000000007,0,-0.18000000000000016,0,-0.08999999999999986,0,0.97,1.3691128148959564,6.1
2003-10-28,1.83,-0.040000000000000036,0,0.020000000000000018,1,0.030000000000000027,1,4.3,0.009999999999999787,1,0.03000000000000025,1,0.03000000000000025,1,2.47,0.04999999999999982,1,0.009999999999999787,1,0.0,0,0.98,0.7080610021786615,6.0
2003-12-09,1.94,0.0,0,-0.09999999999999987,0,-0.10999999999999988,0,4.29,0.009999999999999787,1,-0.03000000000000025,0,-0.04999999999999982,0,2.35,0.009999999999999787,1,0.06999999999999984,1,0.06000000000000005,1,0.97,1.2554585152838582,5.7
2004-01-28,1.7,0.17999999999999994,1,0.13000000000000012,1,0.10000000000000009,1,4.11,0.10999999999999943,1,0.0699999999999994,1,0.040000000000000036,1,2.41,-0.07000000000000028,0,-0.06000000000000005,0,-0.05999999999999961,0,0.99,1.8589393110989727,5.7
2004-03-16,1.56,-0.030000000000000027,0,0.0,0,-0.040000000000000036,0,3.78,-0.06999999999999984,0,0.020000000000000018,1,-0.04999999999999982,0,2.22,-0.040000000000000036,0,0.020000000000000018,1,-0.010000000000000231,0,0.99,1.8508437670114344,5.8
2004-05-04,2.34,0.0,0,0.30000000000000027,1,0.27,1,4.53,0.08000000000000007,1,0.2599999999999998,1,0.2599999999999998,1,2.1900000000000004,0.08000000000000007,1,-0.04000000000000048,0,-0.010000000000000231,0,1.0,2.0054200542005463,5.6
2004-06-30,2.83,-0.18999999999999995,0,-0.29000000000000004,0,-0.27,0,4.7,-0.1299999999999999,0,-0.21999999999999975,0,-0.20000000000000018,0,1.87,0.05999999999999983,1,0.07000000000000028,1,0.06999999999999984,1,1.38,2.1633315305570555,5.6
2004-08-10,2.45,0.08999999999999986,1,0.020000000000000018,1,-0.010000000000000231,0,4.28,0.019999999999999574,1,-0.0600000000000005,0,-0.07000000000000028,0,1.83,-0.07000000000000028,0,-0.08000000000000052,0,-0.06000000000000005,0,1.43,1.9946091644204689,5.4
2004-09-21,2.46,0.040000000000000036,1,0.16000000000000014,1,0.08999999999999986,1,4.07,-0.07000000000000028,0,-0.03000000000000025,0,-0.05000000000000071,0,1.6100000000000003,-0.11000000000000032,0,-0.1900000000000004,0,-0.14000000000000057,0,1.7,1.8786902844873945,5.4
2004-11-10,2.8,0.020000000000000018,1,0.0900000000000003,1,0.050000000000000266,1,4.22,0.03000000000000025,1,-0.019999999999999574,0,-0.08000000000000007,0,1.42,0.010000000000000231,1,-0.10999999999999988,0,-0.13000000000000034,0,1.92,2.4585783003741257,5.4
2004-12-14,2.98,-0.009999999999999787,0,0.04999999999999982,1,0.06999999999999984,1,4.16,-0.07000000000000028,0,0.04999999999999982,1,0.019999999999999574,1,1.1800000000000002,-0.0600000000000005,0,0.0,0,-0.050000000000000266,0,2.24,2.294557097118455,5.4
2005-02-02,3.29,0.04999999999999982,1,0.020000000000000018,1,-0.04999999999999982,0,4.15,0.02999999999999936,1,-0.08000000000000007,0,-0.15000000000000036,0,0.8600000000000003,-0.020000000000000462,0,-0.10000000000000009,0,-0.10000000000000053,0,2.29,2.2316684378321128,5.4
2005-03-22,3.72,0.11999999999999966,1,0.1599999999999997,1,0.1499999999999999,1,4.53,0.08000000000000007,1,0.0699999999999994,1,0.0699999999999994,1,0.81,-0.03999999999999959,0,-0.0900000000000003,0,-0.08000000000000052,0,2.72,2.115282919090422,5.2
2005-05-03,3.64,-0.010000000000000231,0,0.08999999999999986,1,0.04999999999999982,1,4.21,-0.009999999999999787,0,0.07000000000000028,1,0.020000000000000462,1,0.5699999999999998,4.440892098500626e-16,1,-0.019999999999999574,0,-0.02999999999999936,0,2.95,2.3255813953488413,5.1
2005-06-30,3.65,0.10999999999999988,1,0.14000000000000012,1,0.06000000000000005,1,3.99,0.0699999999999994,1,0.1200000000000001,1,0.05999999999999961,1,0.3400000000000003,-0.04000000000000048,0,-0.020000000000000018,0,-4.996003610813204e-16,0,3.35,1.5199161425576424,5.0
2005-08-09,4.16,-0.03000000000000025,0,-0.11000000000000032,0,-0.1299999999999999,0,4.42,-0.019999999999999574,0,-0.17999999999999972,0,-0.1899999999999995,0,0.2599999999999998,0.01000000000000062,1,-0.0699999999999994,0,-0.05999999999999969,0,3.47,2.295252999478348,4.9
2006-01-31,4.52,0.07000000000000028,1,0.07000000000000028,1,0.09000000000000075,1,4.54,0.03000000000000025,1,0.0,0,0.03000000000000025,1,0.0200000000000004,-0.0399999999999999,0,-0.0700000000000002,0,-0.0600000000000004,0,4.47,2.944214876033069,4.7
2006-03-28,4.72,0.10000000000000053,1,0.10000000000000053,1,0.1200000000000001,1,4.7,0.10999999999999943,1,0.16000000000000014,1,0.16999999999999993,1,-0.0199999999999995,0.0099999999999989,1,0.0599999999999995,1,0.0499999999999997,1,4.7,2.4628014366341544,4.7
2006-05-10,4.97,0.020000000000000462,1,0.020000000000000462,1,0.0,0,5.13,0.009999999999999787,1,0.020000000000000462,1,0.03000000000000025,1,0.1600000000000001,-0.010000000000000675,0,0.0,0,0.030000000000000304,1,4.88,2.6517083120856766,4.6
2006-06-29,5.29,-0.1299999999999999,0,-0.1200000000000001,0,-0.07000000000000028,0,5.25,-0.09999999999999964,0,-0.09999999999999964,0,-0.05999999999999961,0,-0.04,0.0300000000000003,1,0.0200000000000005,1,0.0100000000000007,1,5.08,1.3561024610748484,4.6
2006-08-08,4.96,-0.04999999999999982,0,0.0,0,-0.019999999999999574,0,4.93,-0.009999999999999787,0,0.040000000000000036,1,0.0,0,-0.0300000000000002,0.0399999999999999,1,0.0399999999999999,1,0.0199999999999996,1,5.26,2.877334679454835,4.7
2006-09-20,4.79,-0.08000000000000007,0,-0.16000000000000014,0,-0.1299999999999999,0,4.74,-0.08999999999999986,0,-0.1800000000000006,0,-0.14000000000000057,0,-0.0499999999999998,-0.0099999999999998,0,-0.0200000000000004,0,-0.010000000000000696,0,5.23,1.7561465127947873,4.5
2006-10-25,4.91,-0.10000000000000053,0,-0.1299999999999999,0,-0.25,0,4.83,-0.09999999999999964,0,-0.15000000000000036,0,-0.2599999999999998,0,-0.08,9.020562075079397e-16,1,-0.020000000000000503,0,-0.0099999999999998,0,5.26,1.253761283851551,4.4
2006-12-12,4.67,0.03000000000000025,1,0.0600000000000005,1,0.040000000000000036,1,4.52,0.0600000000000005,1,0.08000000000000007,1,0.08000000000000007,1,-0.1500000000000003,0.030000000000000193,1,0.0199999999999996,1,0.039999999999999994,1,5.23,1.195814648729443,4.4
2007-01-31,4.98,-0.020000000000000462,0,-0.0600000000000005,0,-0.11000000000000032,0,4.88,-0.040000000000000036,0,-0.07000000000000028,0,-0.13999999999999968,0,-0.1000000000000005,-0.0199999999999996,0,-0.0099999999999998,0,-0.02999999999999939,0,5.33,1.0615996025832075,4.6
2007-03-21,4.6,-0.019999999999999574,0,-0.040000000000000036,0,-0.0699999999999994,0,4.56,0.040000000000000036,1,0.040000000000000036,1,0.0600000000000005,1,-0.04,0.0599999999999995,1,0.08,1,0.1299999999999998,1,5.26,1.176934450468203,4.4
2007-05-09,4.68,0.020000000000000462,1,0.05000000000000071,1,0.05000000000000071,1,4.63,0.020000000000000462,1,0.0600000000000005,1,0.08000000000000007,1,-0.0499999999999998,0.0,0,0.0099999999999998,1,0.029999999999999402,1,5.21,1.4499509322865478,4.4
2007-06-18,5.05,-0.10999999999999943,0,-0.0699999999999994,0,-0.17999999999999972,0,5.16,-0.07000000000000028,0,0.0,0,-0.07000000000000028,0,0.1100000000000003,0.039999999999999106,1,0.06999999999999938,1,0.10999999999999939,1,5.23,2.6419019316493264,4.6
2007-08-07,4.46,0.17999999999999972,1,0.009999999999999787,1,-0.07000000000000028,0,4.72,0.1200000000000001,1,0.08999999999999986,1,0.010000000000000675,1,0.2599999999999998,-0.05999999999999969,0,0.08000000000000002,1,0.0800000000000009,1,5.26,2.8054455445544635,4.6
2007-08-17,4.08,0.03000000000000025,1,0.07000000000000028,1,0.21999999999999975,1,4.6,0.040000000000000036,1,0.03000000000000025,1,0.03000000000000025,1,0.5199999999999996,0.009999999999999787,1,-0.04000000000000009,0,-0.18999999999999956,0,4.91,2.248645987198428,4.6
2007-09-18,4.08,-0.08000000000000007,0,-0.020000000000000462,0,-0.08000000000000007,0,4.48,0.04999999999999982,1,0.15999999999999925,1,0.14999999999999947,1,0.4000000000000003,0.12999999999999995,1,0.17999999999999977,1,0.2299999999999996,1,4.92,2.5118341304678937,4.7
2007-10-31,3.82,-0.04999999999999982,0,-0.1299999999999999,0,-0.20999999999999996,0,4.4,-0.040000000000000036,0,-0.05000000000000071,0,-0.0600000000000005,0,0.5800000000000005,0.009999999999999787,1,0.07999999999999918,1,0.14999999999999947,1,4.6,2.430640564864417,4.7
2007-12-11,3.17,-0.10000000000000009,0,0.14000000000000012,1,0.020000000000000018,1,4.15,-0.10000000000000053,0,0.08999999999999986,1,-0.010000000000000675,0,0.9800000000000004,-4.440892098500626e-16,0,-0.050000000000000266,0,-0.030000000000000804,0,4.29,2.691059911415028,5.0
2008-01-22,2.36,-0.27,0,-0.1299999999999999,0,-0.06999999999999984,0,3.66,-0.15000000000000036,0,-0.050000000000000266,0,0.029999999999999805,1,1.3000000000000005,0.11999999999999944,1,0.0799999999999994,1,0.09999999999999942,1,3.68,2.620976518101137,5.0
2008-01-30,2.29,-0.1200000000000001,0,-0.20999999999999996,0,-0.33000000000000007,0,3.69,-0.020000000000000018,0,-0.009999999999999787,0,-0.08000000000000007,0,1.4,0.10000000000000009,1,0.20000000000000018,1,0.25,1,3.26,2.620976518101137,5.0
2008-03-11,1.47,0.15999999999999992,1,0.0,0,0.1100000000000001,1,3.46,0.03000000000000025,1,-0.020000000000000018,0,0.020000000000000018,1,1.99,-0.12999999999999967,0,-0.020000000000000018,0,-0.09000000000000008,0,2.95,2.815469911321133,5.1
2008-03-18,1.35,0.18999999999999995,1,0.24,1,0.43999999999999995,1,3.34,0.040000000000000036,1,0.0,0,0.16999999999999993,1,1.99,-0.1499999999999999,0,-0.2400000000000002,0,-0.27000000000000024,0,2.16,2.815469911321133,5.1
2008-04-30,2.35,0.020000000000000018,1,0.06999999999999984,1,-0.040000000000000036,0,3.85,-0.07000000000000028,0,0.029999999999999805,1,0.020000000000000018,1,1.5,-0.0900000000000003,0,-0.040000000000000036,0,0.06000000000000005,1,2.37,3.0216644917102853,5.0
2008-06-25,2.87,-0.18999999999999995,0,-0.2400000000000002,0,-0.27,0,4.1,-0.02999999999999936,0,-0.10999999999999943,0,-0.10999999999999943,0,1.2299999999999995,0.16000000000000036,1,0.13000000000000078,1,0.16000000000000036,1,1.97,3.954777953057032,5.6
2008-08-05,2.53,0.03000000000000025,1,-0.020000000000000018,0,-0.07999999999999963,0,3.98,0.07999999999999963,1,-0.040000000000000036,0,-0.06999999999999984,0,1.4500000000000002,0.04999999999999938,1,-0.020000000000000018,0,0.009999999999999787,1,1.97,3.726154225599276,6.1
2008-09-16,1.78,-0.14000000000000012,0,0.3800000000000001,1,0.32999999999999985,1,3.47,-0.06000000000000005,0,0.3099999999999996,1,0.3799999999999999,1,1.6900000000000002,0.08000000000000007,1,-0.0700000000000005,0,0.050000000000000044,1,1.98,3.1591995249182325,6.1
2008-10-08,1.47,0.17999999999999994,1,0.15000000000000013,1,0.16999999999999993,1,3.5,0.33999999999999986,1,0.3900000000000001,1,0.54,1,2.03,0.16000000000000014,1,0.2400000000000002,1,0.37000000000000055,1,2.24,2.272191691724723,6.5
2008-10-29,1.65,-0.05999999999999983,0,-0.19999999999999996,0,-0.2899999999999998,0,3.89,0.10999999999999988,1,0.06999999999999984,1,-0.16000000000000014,0,2.24,0.16999999999999993,1,0.2699999999999996,1,0.1299999999999999,1,0.36,2.0255116673797646,6.5
2008-12-16,0.75,-0.020000000000000018,0,-0.010000000000000009,0,0.15000000000000002,1,2.53,-0.3299999999999996,0,-0.3999999999999999,0,-0.34999999999999964,0,1.7799999999999998,-0.3099999999999996,0,-0.3899999999999999,0,-0.49999999999999956,0,0.17,-1.1891073281543596,7.3
2009-01-28,0.87,0.07999999999999996,1,0.020000000000000018,1,0.10999999999999999,1,2.59,0.28000000000000025,1,0.16999999999999993,1,0.3600000000000003,1,1.7199999999999998,0.20000000000000018,1,0.15000000000000036,1,0.2500000000000002,1,0.19,-1.5217835768187138,7.8
2009-03-18,1.05,-0.18000000000000005,0,-0.12,0,-0.09000000000000008,0,3.02,-0.41000000000000014,0,-0.33999999999999986,0,-0.20999999999999996,0,1.97,-0.2300000000000002,0,-0.21999999999999997,0,-0.11999999999999988,0,0.18,-2.9774080432479755,8.7
2009-04-29,0.95,-0.039999999999999925,0,-0.010000000000000009,0,0.010000000000000009,1,3.05,0.11000000000000032,1,0.14000000000000012,1,0.13000000000000034,1,2.1,0.1499999999999999,1,0.1499999999999999,1,0.1200000000000001,1,0.18,-2.734921578490101,9.0
2009-06-24,1.14,-0.019999999999999796,0,-0.029999999999999805,0,-0.08999999999999986,0,3.65,-0.10000000000000009,0,-0.14000000000000012,0,-0.10000000000000009,0,2.51,-0.07999999999999963,0,-0.11000000000000032,0,-0.009999999999999787,0,0.21,-1.0161524459089022,9.5
2009-08-12,1.21,-0.08999999999999986,0,-0.16999999999999993,0,-0.19999999999999996,0,3.71,-0.1200000000000001,0,-0.22999999999999998,0,-0.2599999999999998,0,2.5,-0.029999999999999805,0,-0.06000000000000005,0,-0.05999999999999961,0,0.15,1.914398433286979,9.6
2009-09-23,1.02,-0.08999999999999997,0,-0.040000000000000036,0,-0.07000000000000006,0,3.46,-0.06000000000000005,0,-0.1499999999999999,0,-0.1499999999999999,0,2.44,0.03000000000000025,1,-0.10999999999999988,0,-0.07999999999999963,0,0.15,1.8534159380559023,9.8
2009-11-04,0.92,-0.020000000000000018,0,-0.050000000000000044,0,-0.07000000000000006,0,3.5,0.06999999999999984,1,0.020000000000000018,1,0.0,0,2.58,0.08999999999999986,1,0.06999999999999984,1,0.06999999999999984,1,0.13,2.12924002726782,9.9
2009-12-16,0.88,-0.10999999999999999,0,0.010000000000000009,1,0.07999999999999996,1,3.6,-0.10000000000000009,0,0.08999999999999986,1,0.16999999999999993,1,2.72,0.009999999999999787,1,0.07999999999999963,1,0.08999999999999986,1,0.14,2.1804437047797665,9.9
2010-01-27,0.87,0.0,0,-0.010000000000000009,0,0.010000000000000009,1,3.65,0.03000000000000025,1,0.03000000000000025,1,0.08000000000000007,1,2.78,0.03000000000000025,1,0.04000000000000048,1,0.07000000000000028,1,0.12,2.0964970754194345,9.8
2010-03-16,0.96,-0.010000000000000009,0,0.06000000000000005,1,0.06000000000000005,1,3.71,-0.06000000000000005,0,-0.009999999999999787,0,-0.020000000000000018,0,2.75,-0.04999999999999982,0,-0.06999999999999984,0,-0.08000000000000007,0,0.2,1.223419613833454,9.9
